steps|precision|actual value|calculated value
2048|1195664539.8051388|4335.209594327343|4334.108469734487
2048|1195664539.8051388|4399.214748762037|4398.095085456587
2048|1195664539.8051388|4464.164833280756|4463.026323873345
2048|1195664539.8051388|4530.073798424362|4528.9161304900645
2048|1195664539.8051388|4596.955800692422|4595.778656689076
2048|1195664539.8051388|4664.825205583941|4663.62826276915
2048|1195664539.8051388|4733.6965906828955|4732.479521029681
2048|1195664539.8051388|4803.584748789355|4802.347218900472
2048|1195664539.8051388|4874.5046910968595|4873.246362117726
2048|1195664539.8051388|4946.47165041662|4945.1921779468485
2048|1195664539.8051388|5019.5010844494445|5018.200118452942
2048|1195664539.8051388|5093.608679105833|5092.28586381947
2048|1195664539.8051388|5168.810351875197|5167.465325715991
2048|1195664539.8051388|5245.12225524478|5243.754650715601
2048|1195664539.8051388|5322.560780169029|5321.170223762778
2048|1195664539.8051388|5401.142559590209|5399.72867169247
2048|1195664539.8051388|5480.884472011038|5479.4468668011505
2048|1195664539.8051388|5561.80364511996|5560.341930470517
2048|1195664539.8051388|5643.9174594700435|5642.431236844757
2048|1195664539.8051388|5727.243552212162|5725.732416562103
2048|1195664539.8051388|5811.799820883237|5810.263360541395
2048|1195664539.8051388|5897.604427250505|5896.042223824666
2048|1195664539.8051388|5984.675801212432|5983.087429476333
2048|1195664539.8051388|6073.032644757299|6071.4176725400375
2048|1195664539.8051388|6162.693935980236|6161.051924053888
2048|1195664539.8051388|6253.678933159472|6252.0094351249145
2048|1195664539.8051388|6346.007178892873|6344.3097410637865
2048|1195664539.8051388|6439.698504295467|6437.972665580451
2048|1195664539.8051388|6534.773033258968|6533.018325041791
2048|1195664539.8051388|6631.251186774245|6629.467132792148
2048|1195664539.8051388|6729.153687317467|6727.339803537539
2048|1195664539.8051388|6828.5015633011535|6826.657357794689
2048|1195664539.8051388|6929.316153590854|6927.441126405733
2048|1195664539.8051388|7031.619112088508|7029.712755119493
2048|1195664539.8051388|7135.432412383486|7133.494209240474
2048|1195664539.8051388|7240.778352472361|7238.807778346488
2048|1195664539.8051388|7347.6795595482|7345.676081075827
2048|1195664539.8051388|7456.158994860766|7454.122069985263
2048|1195664539.8051388|7566.2399586482925|7564.1690364796095
2048|1195664539.8051388|7677.94609514217|7675.840615814164
2048|1195664539.8051388|7791.30139764553|7789.160792171
2048|1195664539.8051388|7906.330213686688|7904.1539038100955
2048|1195664539.8051388|8023.057250248861|8020.8446482966665
2048|1195664539.8051388|8141.5075790768815|8139.258087805513
2048|1195664539.8051388|8261.706642062423|8259.419654503778
2048|1195664539.8051388|8383.680256708674|8381.35515601317
2048|1195664539.8051388|8507.454621675653|8505.090780952733
2048|1195664539.8051388|8633.05632240741|8630.653104563538
2048|1195664539.8051388|8760.512336842396|8758.069094416418
2048|1195664539.8051388|8889.850041207957|8887.36611620385
2048|1195664539.8051388|9021.097215900558|9018.571939617463
2048|1195664539.8051388|9154.282051452716|9151.714744312307
2048|1195664539.8051388|9289.433154588025|9286.823125959052
2048|1195664539.8051388|9426.579554365657|9423.926102385725
2048|1195664539.8051388|9565.750708415448|9563.053119809922
2048|1195664539.8051388|9706.976509265138|9704.234059163156
2048|1195664539.8051388|9850.28729076103|9847.499242508582
2048|1195664539.8051388|9995.713834583363|9992.879439553313
2048|1195664539.8051388|10143.287376857936|10140.405874257101
2048|1195664539.8051388|10293.039614865274|10290.110231538363
2048|1195664539.8051388|10445.002713848937|10442.024664079348
2048|1195664539.8051388|10599.209313924337|10596.18179923178
2048|1195664539.8051388|10755.69253708942|10752.6147460243
2048|1195664539.8051388|10914.485994338991|10911.357102273512
2048|1195664539.8051388|11075.623792884082|11072.442961799996
2048|1195664539.8051388|11239.140543477786|11235.906921750711
2048|1195664539.8051388|11405.071367849267|11401.784090029652
2048|1195664539.8051388|11573.451906247694|11570.110092838193
2048|1195664539.8051388|11744.31832509726|11740.921082326591
2048|1195664539.8051388|11917.707324765523|11914.2537443587
2048|1195664539.8051388|12093.656147446205|12090.145306391061
2048|1195664539.8051388|12272.202585158419|12268.633545468472
2048|1195664539.8051388|12453.384987864147|12449.756796337611
2048|1195664539.8051388|12637.242271705276|12633.553959680265
2048|1195664539.8051388|12823.813927362577|12820.06451046835
2048|1195664539.8051388|13013.140028537764|13009.328506442042
2048|1195664539.8051388|13205.261240561|13201.386596713219
2048|1195664539.8051388|13400.218829125457|13396.280030495935
2048|1195664539.8051388|13598.054669150735|13594.05066596561
2048|1195664539.8051388|13798.811253777118|13794.740979249173
2048|1195664539.8051388|14002.531703492863|13998.394073547932
2048|1195664539.8051388|14209.25977539583|14205.053688394952
2048|1195664539.8051388|14419.039872592308|14414.76420904927
2048|1195664539.8051388|14631.917053734229|14627.570676028794
2048|1195664539.8051388|14847.9370426973|14843.518794783753
2048|1195664539.8051388|15067.14623840221|15062.654945513235
2048|1195664539.8051388|15289.591724780474|15285.026193126363
2048|1195664539.8051388|15515.321280887676|15510.680297350715
2048|1195664539.8051388|15744.38339116605|15739.665722989987
2048|1195664539.8051388|15976.827255858247|15972.031650332876
2048|1195664539.8051388|16212.702801575277|16207.827985715947
2048|1195664539.8051388|16452.060692020168|16447.105372242117
2048|1195664539.8051388|16694.952338869945|16689.915200657593
2048|1195664539.8051388|16941.429912818567|16936.309620389387
2048|1195664539.8051388|17191.546354782433|17186.34155074558
2048|1195664539.8051388|17445.355387271808|17440.06469228113
2048|1195664539.8051388|17702.911525929772|17697.533538331478
2048|1195664539.8051388|17964.27009124162|17958.80338671623
2048|1195664539.8051388|18229.48722041718|18223.9303516158
2048|1195664539.8051388|18498.619879448695|18492.97137562342
2048|1195664539.8051388|18771.72587534627|18765.984241974806
2048|1195664539.8051388|19048.86386855456|19043.027586958764
2048|1195664539.8051388|19330.09338555218|19324.160912510615
2048|1195664539.8051388|19615.474831637654|19609.44459899181
2048|1195664539.8051388|19905.06950390376|19898.939918158187
2048|1195664539.8051388|20198.939604403487|20192.70904631945
2048|1195664539.8051388|20497.148253510622|20490.81507769329
2048|1195664539.8051388|20799.759503477144|20793.32203795625
2048|1195664539.8051388|21106.838352191266|21100.29489799495
2048|1195664539.8051388|21418.450757138216|21411.799587860267
2048|1195664539.8051388|21734.663649567236|21727.90301092731
2048|1195664539.8051388|22055.544948867773|22048.673058264678
2048|1195664539.8051388|22381.163577158073|22374.17862321585
2048|1195664539.8051388|22711.589474088712|22704.48961619558
2048|1195664539.8051388|23046.893611865085|23039.676979705007
2048|1195664539.8051388|23387.148010491608|23379.812703568412
2048|1195664539.8051388|23732.425753240816|23724.96984039462
2048|1195664539.8051388|24082.801002350985|24075.22252126714
2048|1195664539.8051388|24438.34901495538|24430.64597166544
2048|1195664539.8051388|24799.146159246786|24791.31652762159
2048|1195664539.8051388|25165.26993088076|25157.311652115455
2048|1195664539.8051388|25536.798969620835|25528.709951711557
2048|1195664539.8051388|25913.813076229617|25905.591193442087
2048|1195664539.8051388|26296.393229609115|26288.036321938627
2048|1195664539.8051388|26684.621604194286|26676.12747681714
2048|1195664539.8051388|27078.58158760344|27069.94801031961
2048|1195664539.8051388|27478.35779854884|27469.58250521583
2048|1195664539.8051388|27884.03610501208|27875.116792969744
2048|1195664539.8051388|28295.703642687797|28286.637972174045
2048|1195664539.8051388|28713.448833699487|28704.234427256542
2048|1195664539.8051388|29137.361405591553|29127.99584746304
2048|1195664539.8051388|29567.53241060225|29558.01324612047
2048|1195664539.8051388|30004.054245220443|29994.37898018401
2048|1195664539.8051388|30447.02067003178|30437.186770073367
2048|1195664539.8051388|30896.526829857463|30886.531719801304
2048|1195664539.8051388|31352.6692741902|31342.51033739973
2048|1195664539.8051388|31815.54597793254|31805.22055564734
2048|1195664539.8051388|32285.256362440414|32274.76175310284
2048|1195664539.8051388|32761.90131687839|32751.234775449328
2048|1195664539.8051388|33245.58321988924|33234.74195715311
2048|1195664539.8051388|33736.405961584074|33725.38714344275
2048|1195664539.8051388|34234.474965857|34223.27571261252
2048|1195664539.8051388|34739.8972130291|34728.514598654816
2048|1195664539.8051388|35252.78126282651|35241.212314227
2048|1195664539.8051388|35773.23727769845|35761.47897395737
2048|1195664539.8051388|36301.377046478556|36289.42631809475
2048|1195664539.8051388|36837.31400839645|36825.167736507676
2048|1195664539.8051388|37381.163277443215|37368.81829303779
2048|1195664539.8051388|37933.04166709656|37920.494750212405
2048|1195664539.8051388|38493.06771541163|38480.31559432254
2048|1195664539.8051388|39061.36171048144|39048.4010608705
2048|1195664539.8051388|39638.04571627373|39624.873160393574
2048|1195664539.8051388|40223.24359884931|40209.85570466903
2048|1195664539.8051388|40817.08105296687|40803.47433330544
2048|1195664539.8051388|41419.6856290814|41405.85654072734
2048|1195664539.8051388|42031.18676074063|42017.131703557476
2048|1195664539.8051388|42651.715792385854|42637.43110840384
2048|1195664539.8051388|43281.40600756392|43266.88798005694
2048|1195664539.8051388|43920.3926575547|43905.637510102795
2048|1195664539.8051388|44568.81299042226|44553.8168859589
2048|1195664539.8051388|45226.80628049413|45211.56532033884
2048|1195664539.8051388|45894.51385827599|45879.02408115135
2048|1195664539.8051388|46572.07914080818|46556.3365218413
2048|1195664539.8051388|47259.64766247056|47243.64811217866
2048|1195664539.8051388|47957.36710624133|47941.10646950128
2048|1195664539.8051388|48665.38733541844|48648.861390419996
2048|1195664539.8051388|49383.86042580826|49367.064882990686
2048|1195664539.8051388|50112.94069839049|50095.87119936204
2048|1195664539.8051388|50852.784752464504|50835.43686890525
2048|1195664539.8051388|51603.55149928518|51585.92073183218
2048|1195664539.8051388|52365.40219619607|52347.48397331077
2048|1195664539.8051388|53138.50048126516|53120.290158083175
2048|1195664539.8051388|53923.012408433424|53904.50526559552
2048|1195664539.8051388|54719.10648318129|54700.29772564642
2048|1195664539.8051388|55526.953698721765|55507.838454561046
2048|1195664539.8051388|56346.72757272835|56327.30089189989
2048|1195664539.8051388|57178.604184605225|57158.86103770951
2048|1195664539.8051388|58022.76221330675|58002.69749032248
2048|1195664539.8051388|58879.38297571631|58858.99148471606
2048|1195664539.8051388|59748.65046559166|59727.926931437236
2048|1195664539.8051388|60630.75139308455|60609.690456101525
2048|1195664539.8051388|61525.87522484462|61504.47143947615
2048|1195664539.8051388|62434.214224714546|62412.46205815373
2048|1195664539.8051388|63355.96349502673|63333.857325827295
2048|1195664539.8051388|64291.32101850954|64268.85513517456
2048|1195664539.8051388|65240.4877008118|65217.6563003598
2048|1195664539.8051388|66203.66741365557|66180.46460016436
2048|1195664539.8051388|67181.06703862544|67157.48682175265
2048|1195664539.8051388|68172.89651160491|68148.9328050852
2048|1195664539.8051388|69179.36886786902|69155.01548798723
2048|1195664539.8051388|70200.70028784139|70175.95095188187
2048|1195664539.8051388|71237.1101435281|71211.95846819936
2048|1195664539.8051388|72288.821045637|72263.26054547132
2048|1195664539.8051388|73356.05889139188|73330.0829771195
2048|1195664539.8051388|74439.05291305277|74412.65488995083
2048|1195664539.8051388|75538.03572715366|75511.20879336848
2048|1195664539.8051388|76653.2433844652|76625.98062930834
2048|1195664539.8051388|77784.91542069701|77757.20982291427
2048|1195664539.8051388|78933.29490794729|78905.13933395999
2048|1195664539.8051388|80098.62850691185|80070.015709031
2048|1195664539.8051388|81281.16651986548|81252.089134477
2048|1195664539.8051388|82481.16294442322|82451.61349014498
2048|1195664539.8051388|83698.87552809782|83668.84640390704
2048|1195664539.8051388|84934.56582366028|84904.04930699173
2048|1195664539.8051388|86188.49924531934|86157.48749013327
2048|1195664539.8051388|87460.94512573016|87429.43016054972
2048|1195664539.8051388|88752.17677384405|88720.15049976131
2048|1195664539.8051388|90062.47153361213|90029.92572226332
2048|1195664539.8051388|91392.11084355708|91359.03713506521
2048|1195664539.8051388|92741.38029722235|92707.77019810767
2048|1195664539.8051388|94110.56970451577|94076.4145855726
2048|1195664539.8051388|95499.97315395757|95465.26424809829
2048|1195664539.8051388|96909.88907584714|96874.61747591183
2048|1195664539.8051388|98340.62030636419|98304.77696289538
2048|1195664539.8051388|99792.47415261375|99756.04987159642
2048|1195664539.8051388|101265.76245863335|101228.74789919895
2048|1195664539.8051388|102760.80167237452|102723.18734446866
2048|1195664539.8051388|104277.91291367158|104239.68917568514
2048|1195664539.8051388|105817.4220432162|105778.57909957886
2048|1195664539.8051388|107379.65973254867|107340.18763128396
2048|1195664539.8051388|108964.96153508229|108924.85016532503
2048|1195664539.8051388|110573.66795817835|110532.90704765191
2048|1195664539.8051388|112206.12453628222|112164.70364873671
2048|1195664539.8051388|113862.68190514218|113820.59043775112
2048|1195664539.8051388|115543.69587712194|115500.92305783894
2048|1195664539.8051388|117249.52751762529|117206.06240249847
2048|1195664539.8051388|118980.54322264991|118936.37469309385
2048|1195664539.8051388|120737.11479748612|120692.23155751075
2048|1195664539.8051388|122519.61953657569|122474.01010997167
2048|1195664539.8051388|124328.44030455267|124282.09303203196
2048|1195664539.8051388|126163.96561847735|126116.86865476912
2048|1195664539.8051388|128026.58973128733|127978.73104218712
2048|1195664539.8051388|129916.71271647862|129868.08007585203
2048|1195664539.8051388|131834.7405540369|131785.32154077542
2048|1195664539.8051388|133781.0852176396|133730.8672125682
2048|1195664539.8051388|135756.16476314195|135705.1349458786
